ID,Edad,Género,Estado Civil,Tipo de Contrato,Nivel de Responsabilidad,Satisfacción Laboral,Nivel de Estrés,Texto,Fecha y Hora,Estado de Estrés,Consejo para el Estrés
27,47,M,Soltero,Tiempo Parcial,Bajo,2,1,"El ambiente laboral hoy fue muy relajado y agradable.Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2024-07-12 14:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
93,37,M,Soltero,Tiempo Completo,Bajo,3,10,No puedo evitar sentirme ansioso por los plazos que se acercan.,2024-06-06 14:06:38.993,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
32,33,M,Casado,Tiempo Parcial,Alto,3,6,Me siento agotado después de un día lleno de actividades y responsabilidades.,2025-02-05 05:06:38.993,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
50,43,F,Divorciado,Tiempo Parcial,Alto,4,5,El equipo hoy trabajó de manera muy eficiente y coordinada.,2025-02-12 19:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
61,26,M,Soltero,Tiempo Completo,Medio,4,10,No puedo evitar sentirme ansioso por los plazos que se acercan.,2024-08-18 14:06:38.993,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
51,42,F,Divorciado,Tiempo Completo,Alto,2,7,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2024-12-12 12:06:38.993,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
19,44,M,Divorciado,Tiempo Parcial,Alto,1,3,Hoy fue un día lleno de logros y buenas noticias.,2024-03-19 12:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
21,34,F,Casado,Tiempo Completo,Alto,1,5,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2024-07-28 08:06:38.993,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
5,47,M,Soltero,Tiempo Parcial,Bajo,4,3,"Hoy fue un día de aprendizajes, cada obstáculo me dejó una lección valiosa.",2024-03-27 21:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
82,47,F,Soltero,Tiempo Completo,Alto,3,8,No puedo evitar sentirme estresado por los cambios constantes en el proyecto.,2024-07-02 12:06:38.993,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
92,57,M,Casado,Tiempo Parcial,Bajo,2,8,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-08-03 22:06:38.993,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
42,47,F,Soltero,Tiempo Parcial,Bajo,2,2,"Agradezco el apoyo del equipo, juntos sacamos adelante un gran reto.",2024-09-07 07:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
61,26,M,Soltero,Tiempo Completo,Medio,1,1,Me siento motivado y con energía para seguir adelante.,2024-03-19 00:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
22,31,F,Divorciado,Tiempo Parcial,Alto,4,5,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-06-26 13:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
21,34,F,Casado,Tiempo Completo,Alto,1,2,El ambiente laboral hoy fue muy colaborativo y enriquecedor.,2025-01-04 14:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
70,33,F,Casado,Tiempo Parcial,Bajo,1,1,El equipo hoy trabajó de manera muy eficiente y coordinada.,2024-11-10 05:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
1,33,M,Casado,Tiempo Parcial,Alto,4,1,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-04-11 04:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
5,47,M,Soltero,Tiempo Parcial,Bajo,3,2,El estrés de los plazos me está afectando más de lo que pensaba.,2024-06-19 16:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
12,49,F,Soltero,Tiempo Parcial,Medio,2,2,El estrés no me deja disfrutar de los momentos de descanso.,2024-08-11 04:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
90,51,M,Divorciado,Tiempo Completo,Medio,3,3,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2025-02-15 07:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
46,29,F,Soltero,Tiempo Parcial,Bajo,4,5,El tiempo se me fue volando entre tantas actividades.,2024-05-25 11:06:38.993,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
34,42,F,Casado,Tiempo Completo,Alto,4,4,El estrés me está afectando tanto que no puedo disfrutar de mi tiempo libre.,2024-09-05 02:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
49,21,M,Casado,Tiempo Parcial,Alto,2,7,La presión por cumplir los plazos me está afectando.,2024-11-11 12:06:38.993,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
78,35,M,Casado,Tiempo Completo,Bajo,3,5,"Hoy fue un día muy caótico, pero logré mantener la calma y resolver los problemas.",2025-01-13 12:06:38.993,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
90,51,M,Divorciado,Tiempo Completo,Medio,2,5,La cantidad de correos sin responder me está abrumando.,2024-03-24 10:06:38.993,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
45,50,F,Casado,Tiempo Completo,Bajo,1,5,"Hoy sentí que todo encajaba perfectamente, como un rompecabezas bien armado.",2024-03-28 11:06:38.993,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
27,47,M,Soltero,Tiempo Parcial,Bajo,1,2,El estrés no me deja disfrutar de los momentos de descanso.,2024-11-13 04:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
73,33,M,Divorciado,Tiempo Parcial,Bajo,1,5,El exceso de reuniones hoy me impidió avanzar en mis tareas importantes.,2025-02-15 20:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
26,50,M,Soltero,Tiempo Parcial,Medio,3,5,El ambiente laboral hoy fue muy relajado y agradable.,2024-10-18 06:06:38.993,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
47,45,M,Divorciado,Tiempo Parcial,Alto,1,5,Me siento agotado después de un día lleno de actividades y responsabilidades.,2024-12-15 23:06:38.993,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
86,37,M,Divorciado,Tiempo Parcial,Bajo,2,3,"Hoy fue un día muy inspirador, aprendí cosas nuevas y valiosas.",2024-11-24 11:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
56,31,M,Casado,Tiempo Completo,Medio,3,5,"Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2024-04-02 08:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
94,48,F,Casado,Tiempo Parcial,Alto,2,6,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-08-03 08:06:38.993,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
63,38,M,Casado,Tiempo Completo,Medio,4,3,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-04-13 20:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
48,36,M,Divorciado,Tiempo Parcial,Bajo,3,6,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-12-01 09:06:38.993,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
61,26,M,Soltero,Tiempo Completo,Medio,2,9,"Hoy fue un día muy caótico, pero logré mantener la calma y resolver los problemas.",2024-10-27 05:06:38.993,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
81,56,M,Divorciado,Tiempo Completo,Bajo,2,3,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-10-22 13:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
26,50,M,Soltero,Tiempo Parcial,Medio,3,5,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-12-30 10:06:38.993,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
36,30,F,Casado,Tiempo Completo,Alto,4,1,"Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2024-09-27 10:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
1,33,M,Casado,Tiempo Parcial,Alto,3,3,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2025-01-18 15:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
8,31,F,Casado,Tiempo Parcial,Alto,1,2,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-11-22 10:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
99,25,F,Casado,Tiempo Parcial,Alto,1,1,El ambiente en la oficina hoy fue muy animado y lleno de energía positiva.,2024-10-03 11:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
52,45,M,Casado,Tiempo Parcial,Bajo,4,4,El estrés me está afectando tanto que no puedo disfrutar de mi tiempo libre.,2025-02-22 16:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
79,37,M,Casado,Tiempo Parcial,Alto,2,2,Me siento satisfecho con el equilibrio entre trabajo y vida personal.,2025-01-22 03:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
47,45,M,Divorciado,Tiempo Parcial,Alto,2,9,Me siento frustrado porque no tengo suficiente tiempo para hacer todo lo que necesito.,2024-05-14 23:06:38.993,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
56,31,M,Casado,Tiempo Completo,Medio,2,2,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-05-09 20:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
86,37,M,Divorciado,Tiempo Parcial,Bajo,3,4,El estrés no me deja disfrutar de los momentos de descanso.,2024-04-01 01:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
14,39,F,Divorciado,Tiempo Completo,Bajo,3,2,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-10-07 23:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
90,51,M,Divorciado,Tiempo Completo,Medio,4,1,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-06-03 02:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
28,30,M,Casado,Tiempo Parcial,Medio,1,2,El estrés me está afectando tanto que no puedo disfrutar de mi tiempo libre.,2024-07-06 23:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
87,39,M,Casado,Tiempo Parcial,Alto,2,7,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2025-03-05 19:06:38.993,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
78,35,M,Casado,Tiempo Completo,Bajo,1,8,Me siento abrumado por la cantidad de responsabilidades que tengo.,2024-09-23 13:06:38.993,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
88,47,F,Casado,Tiempo Completo,Alto,3,2,Me siento feliz de haber terminado un proyecto importante hoy.,2024-12-09 01:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
2,26,F,Casado,Tiempo Completo,Bajo,3,4,"Hoy fue un día muy inspirador, aprendí cosas nuevas y valiosas.",2024-03-15 10:06:38.993,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
26,50,M,Soltero,Tiempo Parcial,Medio,3,10,"El día transcurrió sin problemas, todo salió según lo planeado.",2024-09-24 06:06:38.993,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
14,39,F,Divorciado,Tiempo Completo,Bajo,1,5,"Hoy fue un día desastroso, todo salió mal.",2025-01-30 05:06:38.993,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
59,40,M,Soltero,Tiempo Completo,Alto,4,3,Me siento satisfecho con el progreso que logré hoy en mi trabajo.,2024-10-10 00:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
56,31,M,Casado,Tiempo Completo,Medio,4,5,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-05-18 23:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
7,37,M,Divorciado,Tiempo Completo,Medio,3,6,Me siento atrapado en esta rutina laboral.,2024-08-13 02:06:38.993,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
3,55,M,Casado,Tiempo Parcial,Medio,2,1,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-03-21 15:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
23,38,M,Soltero,Tiempo Completo,Medio,1,4,"Las reuniones de hoy fueron muy inspiradoras, salí con muchas ideas nuevas.",2024-07-02 03:06:38.993,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
18,21,F,Soltero,Tiempo Completo,Medio,3,10,Hoy tuve muchos problemas con mis colegas.,2024-06-30 16:06:38.993,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
38,53,M,Soltero,Tiempo Parcial,Bajo,1,8,No puedo evitar sentirme ansioso por los resultados del proyecto.,2024-09-20 20:06:38.993,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
99,25,F,Casado,Tiempo Parcial,Alto,1,1,"Hoy fue un día muy productivo, logré avanzar en todos los proyectos importantes.",2024-06-07 01:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
15,35,M,Divorciado,Tiempo Parcial,Medio,4,2,"No puedo con la cantidad de correos que tengo sin leer, necesito un respiro.",2024-04-22 23:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
64,57,F,Divorciado,Tiempo Completo,Bajo,3,5,Me siento contento con el ambiente laboral de hoy.,2024-05-07 09:06:38.993,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
89,48,M,Casado,Tiempo Completo,Alto,4,2,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2025-01-12 09:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
28,30,M,Casado,Tiempo Parcial,Medio,3,3,El estrés no me deja disfrutar de los momentos de descanso.,2024-08-08 21:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
74,34,F,Soltero,Tiempo Completo,Bajo,1,2,El apoyo de mi equipo me ayudó mucho hoy.,2024-07-23 04:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
39,52,F,Divorciado,Tiempo Completo,Medio,4,3,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2025-01-16 21:06:38.993,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
57,56,F,Casado,Tiempo Completo,Bajo,1,4,"Hoy fue un día muy positivo, aprendí cosas nuevas.",2024-08-16 19:06:38.993,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
